fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
10.4,1.27,1.53,3.4,1.074,7.0,19.0,1.9962,4.2,2.13,13.0,good
12.4,1.625,1.6600000000000001,7.2,1.088,7.0,25.0,1.9988000000000001,4.109999999999999,1.99,14.3,good
9.3,1.42,1.38,3.5,1.094,25.0,61.0,1.9979,4.3100000000000005,1.7,11.8,good
9.3,1.26,1.42,3.0,1.08,12.0,28.0,1.9973999999999998,4.21,1.8,10.4,good
14.7,1.415,1.6800000000000002,3.9,1.085,18.0,44.0,2.0014000000000003,4.0600000000000005,1.8,11.0,good
9.3,1.26,1.42,3.0,1.08,12.0,28.0,1.9973999999999998,4.21,1.8,10.4,good
9.3,1.26,1.42,3.0,1.08,12.0,28.0,1.9973999999999998,4.21,1.8,10.4,good
8.4,1.63,1.07,3.4,1.09,12.0,38.0,1.9979,4.43,1.76,10.7,good
8.8,1.54,1.26,3.0,1.088,24.0,49.0,1.9981,4.41,1.74,10.2,good
9.3,1.6600000000000001,1.15,2.9,1.079,18.0,43.0,1.9971999999999999,4.3100000000000005,1.54,10.6,good
8.8,1.46,1.26,2.9,1.088,24.0,54.0,1.9981,4.43,1.74,10.2,good
10.6,1.38,1.31,3.5,1.096,17.0,50.0,1.9982,4.1899999999999995,1.7,11.0,good
6.6,1.85,1.05,2.4,1.045,13.0,89.0,1.9924,4.5600000000000005,1.8199999999999998,13.9,good
14.7,1.415,1.6800000000000002,3.9,1.085,18.0,44.0,2.0014000000000003,4.0600000000000005,1.8,11.0,good
13.0,1.37,1.76,5.2,1.066,8.0,39.0,2.0004,4.220000000000001,1.6,14.0,good
12.5,1.5899999999999999,1.5899999999999999,3.6,1.087,14.0,50.0,1.9988000000000001,4.18,1.65,12.0,good
12.5,1.5899999999999999,1.5899999999999999,3.6,1.087,14.0,50.0,1.9988000000000001,4.18,1.65,12.0,good
8.7,1.26,1.3,2.7,1.059,21.0,39.0,1.9949,4.29,1.47,11.8,good
13.2,1.48,1.54,3.6,1.085,20.0,65.0,2.0,4.1,1.6099999999999999,11.5,good
12.4,1.6,1.49,3.7,1.085,11.0,42.0,1.9994,4.15,1.63,11.5,good
9.7,1.31,1.46,2.4,1.059,12.0,26.0,1.9966,4.359999999999999,1.76,11.1,good
10.8,1.44,1.47,3.5,1.063,10.0,29.0,1.9981,4.24,1.65,11.8,good
13.0,1.3900000000000001,1.6600000000000001,4.0,1.093,13.0,31.0,1.9996,4.18,1.63,11.8,good
11.4,1.34,1.58,4.7,1.174,7.0,17.0,1.9969999999999999,4.1899999999999995,1.7,12.3,good
10.0,1.43,1.34,3.5,1.08,27.0,87.0,1.9987,4.38,1.62,10.5,good
10.9,1.4,1.53,7.7,1.097,7.0,20.0,1.9986000000000002,4.27,1.8199999999999998,12.7,good
11.6,1.48,1.6400000000000001,3.2,1.111,7.0,21.0,1.9969999999999999,4.26,1.6600000000000001,12.7,good
12.9,1.38,1.51,3.0,1.121,8.0,21.0,1.9996,4.24,1.76,11.4,good
10.5,1.56,1.33,3.4,1.089,36.0,68.0,1.9971999999999999,4.279999999999999,1.73,12.8,good
7.6,1.8399999999999999,1.03,3.3,1.059,33.0,49.0,1.9952,4.52,1.56,13.3,good
11.5,1.24,1.47,3.1,1.066,7.0,25.0,1.9978,4.15,1.9,12.0,good
7.6,1.8399999999999999,1.03,3.3,1.059,33.0,49.0,1.9952,4.52,1.56,13.3,good
7.4,1.67,1.08,3.1,1.045,20.0,49.0,1.9949,4.49,1.49,12.4,good
10.5,1.78,1.22,2.9,1.077,7.0,33.0,1.9988000000000001,4.26,1.56,11.6,good
13.8,1.8399999999999999,1.63,3.4,1.088,14.0,36.0,1.9997,4.1,1.6,11.4,good
11.5,1.24,1.47,3.1,1.066,7.0,25.0,1.9978,4.15,1.9,12.0,good
12.9,1.37,1.69,3.3,1.078,13.0,25.0,1.9958,4.0,1.65,13.8,good
11.4,1.41,1.55,4.2,1.076,23.0,55.0,1.9996,4.15,1.8900000000000001,10.9,good
9.0,1.67,1.3,3.0,1.06,39.0,63.0,1.9958,4.26,1.56,11.2,good
12.1,1.45,1.73,4.2,1.066,7.0,23.0,1.9986000000000002,4.17,1.6600000000000001,12.2,good
11.4,1.41,1.55,4.2,1.076,23.0,55.0,1.9996,4.15,1.8900000000000001,10.9,good
13.6,1.31,1.72,3.2,1.072,7.0,30.0,1.9987,3.88,1.8199999999999998,10.8,good
12.9,1.4,1.65,3.15,1.068,8.0,28.0,1.9988000000000001,4.0600000000000005,1.6800000000000002,12.3,good
16.6,1.685,1.76,4.7,1.1,7.0,44.0,2.0032,3.95,1.6800000000000002,12.2,good
11.0,1.44,1.49,3.7,1.077,12.0,20.0,1.9963,4.23,1.63,12.6,good
6.3,1.5699999999999998,1.01,2.7,1.054,6.0,28.0,1.9933999999999998,4.57,1.8399999999999999,13.5,good
10.5,1.7349999999999999,1.1,3.1,1.079,7.0,32.0,1.9986000000000002,4.23,1.56,11.1,good
9.6,1.53,1.22,3.0,1.1,8.0,28.0,1.9967000000000001,4.2,1.56,11.2,good
12.9,1.3900000000000001,1.69,3.8,1.095,18.0,36.0,1.9994,4.1,1.6099999999999999,11.8,good
12.9,1.3900000000000001,1.69,3.8,1.095,18.0,36.0,1.9994,4.1,1.6099999999999999,11.8,good
9.4,1.37,1.53,2.8,1.413,10.0,27.0,1.9979,4.0600000000000005,2.06,10.1,good
7.8,1.56,1.03,2.7,1.084,19.0,36.0,1.9968,4.4399999999999995,1.63,11.0,good
11.4,1.33,1.63,3.8,1.084,6.0,23.0,1.9998,4.26,1.74,12.2,good
12.3,1.62,1.67,6.2,1.086,7.0,20.0,1.9988000000000001,4.220000000000001,1.69,14.4,good
11.4,1.33,1.63,3.8,1.084,6.0,23.0,1.9998,4.26,1.74,12.2,good
10.2,1.43,1.52,3.3,1.083,15.0,24.0,1.9976,4.35,1.6099999999999999,12.3,good
12.5,1.315,1.54,3.1,1.084,6.0,16.0,1.9987,3.98,1.7,10.2,good
11.3,1.5,1.42,3.0,1.069,22.0,52.0,1.9982,4.16,1.72,12.5,good
9.8,1.46,1.45,3.6,1.065,8.0,19.0,1.9947,4.32,1.79,15.0,good
12.4,1.3599999999999999,1.69,3.1,1.09,7.0,22.0,2.0,4.17,1.62,10.2,good
10.6,1.54,1.42,3.4,1.081,26.0,53.0,1.9969999999999999,4.2,1.71,12.4,good
13.5,1.37,1.55,3.6,1.083,26.0,69.0,1.9995,4.15,1.8199999999999998,11.4,good
11.5,1.28,1.51,2.7,1.08,11.0,25.0,1.9982,4.2,1.8900000000000001,10.4,good
11.4,1.24,1.49,2.8,1.075,7.0,21.0,1.9977,4.18,2.06,12.0,good
10.4,1.685,1.11,3.7,1.077,7.0,32.0,1.9984,4.1899999999999995,1.7,11.1,good
10.4,1.3,1.56,3.8,1.08,7.0,18.0,1.9964,4.15,1.92,12.7,good
11.6,1.44,1.6800000000000002,5.1,1.114,7.0,25.0,1.9969999999999999,4.0600000000000005,1.6600000000000001,14.4,good
11.2,1.645,1.3599999999999999,2.8,1.053,6.0,15.0,1.9982,4.17,1.42,11.0,good
12.6,1.32,1.55,3.8,1.081,36.0,68.0,2.0002,4.32,1.92,11.8,good
10.3,1.3900000000000001,1.4,3.6,1.073,11.0,27.0,1.9984,4.34,1.75,11.2,good
10.3,1.775,1.27,3.8,1.078,25.0,57.0,1.9984,4.3100000000000005,1.67,11.6,good
10.2,1.41,1.5,3.5,1.055,13.0,26.0,1.9952,4.34,1.79,14.3,good
9.9,1.4,1.51,3.6,1.052,14.0,28.0,1.995,4.32,1.9,14.4,good
9.7,1.69,1.31,4.0,1.086,24.0,82.0,2.0002,4.48,1.74,12.6,good
7.5,1.3900000000000001,1.23,9.3,1.051,29.0,92.0,1.9952,4.4399999999999995,1.55,13.1,good
11.7,1.35,1.53,3.6,1.07,6.0,17.0,1.9971999999999999,4.15,1.65,12.0,good
8.8,1.52,1.25,2.9,1.081,15.0,39.0,1.9984,4.43,1.65,10.0,good
11.7,1.35,1.53,3.6,1.07,6.0,17.0,1.9971999999999999,4.15,1.65,12.0,good
9.7,1.69,1.31,4.0,1.086,24.0,82.0,2.0002,4.48,1.74,12.6,good
8.8,1.52,1.25,2.9,1.081,15.0,39.0,1.9984,4.43,1.65,10.0,good
11.4,1.44,1.73,7.55,1.074,39.0,77.0,1.999,4.17,1.85,13.0,good
11.4,1.44,1.73,7.55,1.074,39.0,77.0,1.999,4.17,1.85,13.0,good
11.5,1.26,1.47,2.9,1.078,7.0,25.0,1.9976,4.18,2.04,11.9,good
11.5,1.24,1.42,2.8,1.077,7.0,23.0,1.9976,4.21,2.05,11.8,good
11.2,1.49,1.63,3.9,1.072,11.0,27.0,1.9968,4.16,1.78,13.5,good
11.4,1.24,1.46,2.8,1.075,7.0,22.0,1.9976,4.25,2.02,11.8,good
12.2,1.67,1.55,3.3,1.084,7.0,14.0,2.0,4.17,1.71,10.5,good
11.0,1.5899999999999999,1.31,3.2,1.09,27.0,63.0,1.9994,4.18,1.63,11.2,good
14.3,1.29,1.75,3.8,1.084,24.0,44.0,1.9986000000000002,4.04,1.6800000000000002,12.4,good
11.0,1.5899999999999999,1.31,3.2,1.09,27.0,63.0,1.9994,4.18,1.63,11.2,good
11.7,1.4,1.48,3.1,1.125,16.0,50.0,1.998,4.029999999999999,1.81,10.7,good
11.5,1.51,1.6400000000000001,3.4,1.107,7.0,16.0,1.9973,4.09,1.6600000000000001,12.8,good
11.5,1.51,1.6400000000000001,3.4,1.107,7.0,16.0,1.9973,4.09,1.6600000000000001,12.8,good
13.5,1.6,1.49,5.3,1.1,6.0,15.0,2.001,4.25,1.74,12.9,good
11.9,1.21,1.49,3.8,1.088,12.0,33.0,1.9971999999999999,4.220000000000001,1.6800000000000002,12.7,good
10.8,1.25,1.49,3.7,1.088,16.0,34.0,1.9982,4.42,1.9,11.0,good
8.0,1.38,1.49,3.5,1.097,34.0,86.0,1.9962,4.390000000000001,1.77,12.4,good
9.2,1.42,1.49,3.6,1.084,33.0,56.0,1.9988000000000001,4.34,1.75,9.7,good
10.1,1.22,1.24,3.1,1.078,2.0,29.0,1.999,4.41,1.87,11.3,good
11.3,1.27,1.24,3.1,1.072,16.0,34.0,1.9956,4.220000000000001,1.6600000000000001,13.8,good
11.0,1.48,1.24,3.7,1.102,14.0,33.0,2.0,4.279999999999999,1.56,11.0,good
10.1,1.22,1.24,3.1,1.078,2.0,29.0,1.999,4.41,1.87,11.3,good
9.1,1.825,1.24,3.1,1.084,6.0,14.0,1.9971999999999999,4.37,1.77,11.7,good
13.9,1.35,1.49,6.8,1.066,6.0,36.0,2.0014000000000003,4.2,1.6600000000000001,13.0,good
10.5,1.46,1.49,7.3,1.064,6.0,18.0,1.9988000000000001,4.21,1.73,12.0,good
12.2,1.6600000000000001,1.24,3.5,1.085,17.0,54.0,1.9992999999999999,4.0600000000000005,1.72,12.0,good
15.3,1.31,1.74,2.8,1.075,7.0,16.0,2.0008,3.86,1.79,9.4,good
8.5,1.55,1.24,3.0,1.078,11.0,29.0,1.9983,4.45,1.78,10.5,good
11.6,1.31,1.49,3.5,1.067,7.0,22.0,1.9987,4.26,1.8599999999999999,11.7,good
13.4,1.35,1.49,3.6,1.079,28.0,70.0,1.9994,4.12,1.75,11.4,good
10.0,1.53,1.49,2.9,1.171,7.0,26.0,1.9975,4.27,1.6099999999999999,10.4,good
7.8,1.51,1.01,3.1,1.074,10.0,26.0,1.9958,4.33,1.56,10.5,good
10.4,1.43,1.24,3.8,1.092,15.0,46.0,1.998,4.1899999999999995,1.73,11.0,good
10.5,1.46,1.24,3.7,1.092,15.0,45.0,1.998,4.12,1.74,11.0,good
11.9,1.53,1.49,5.6,1.1179999999999999,11.0,18.0,2.0002,4.07,1.56,12.7,good
11.9,1.53,1.49,5.6,1.1179999999999999,11.0,18.0,2.0002,4.07,1.56,12.7,good
14.0,1.47,1.49,5.3,1.085,7.0,48.0,2.0021,4.3,1.6800000000000002,13.7,good
8.6,1.29,1.49,3.7,1.092,26.0,61.0,1.9971,4.3100000000000005,1.6099999999999999,11.1,good
14.0,1.47,1.49,5.3,1.085,7.0,48.0,2.0021,4.3,1.6800000000000002,13.7,good
9.7,1.7,1.24,3.5,1.226,6.0,16.0,1.9990999999999999,4.32,1.6,10.0,good
9.7,1.7,1.24,3.5,1.226,6.0,16.0,1.9990999999999999,4.32,1.6,10.0,good
10.8,1.5,1.49,3.6,1.25,6.0,21.0,1.999,4.3100000000000005,1.79,11.7,good
7.2,1.3599999999999999,1.24,3.2,1.095,20.0,43.0,1.9946000000000002,4.57,1.5699999999999998,12.7,good
12.5,1.35,1.49,4.3,1.07,11.0,38.0,2.0003,4.32,1.9100000000000001,12.0,good
7.2,1.3599999999999999,1.24,3.2,1.095,20.0,43.0,1.9946000000000002,4.57,1.5699999999999998,12.7,good
11.6,1.34,1.49,4.2,1.078,21.0,79.0,1.9992,4.1899999999999995,1.7,11.0,good
13.3,1.27,1.49,4.1,1.079,29.0,47.0,1.9992999999999999,4.2,1.8,11.2,good
11.6,1.31,1.49,3.2,1.063,19.0,41.0,1.9976,4.140000000000001,1.51,10.8,good
13.0,1.28,1.49,2.9,1.074,11.0,22.0,1.9976,3.98,1.6600000000000001,10.9,good
12.8,1.33,1.49,4.4,1.093,55.0,81.0,2.0002,4.3,1.76,11.7,good
8.6,1.51,1.24,3.4,1.091,9.0,39.0,1.998,4.470000000000001,1.6600000000000001,10.6,good
12.1,1.31,1.49,3.7,1.094,17.0,48.0,1.9986000000000002,4.12,2.02,11.6,good
6.0,1.42,1.24,3.0,1.06,20.0,51.0,1.9917,4.720000000000001,1.74,15.0,good
11.2,1.29,1.49,3.6,1.059,6.0,14.0,1.9976,4.05,1.74,11.5,good
7.6,1.3900000000000001,1.49,2.7,1.07,24.0,150.0,1.9922,4.12,1.5,12.5,good
13.4,1.4,1.51,3.0,1.059,7.0,25.0,1.9994,4.04,1.6,10.3,good
12.9,1.58,1.58,2.9,1.071,6.0,19.0,1.998,4.09,1.63,11.0,good
9.5,1.585,1.18,3.1,1.078,6.0,31.0,1.9967000000000001,4.2,1.48,10.8,good
13.7,1.5899999999999999,1.45,3.3,1.0819999999999999,12.0,23.0,2.0,4.0,1.7,10.3,good
14.2,1.46,1.52,3.2,1.071,13.0,36.0,2.0006,4.1,1.56,10.0,good
14.2,1.46,1.52,3.2,1.071,13.0,36.0,2.0006,4.1,1.56,10.0,good
9.3,1.58,1.13,3.9,1.096,15.0,64.0,1.9984,4.17,1.62,10.1,good
9.3,1.6,1.13,3.6,1.085,7.0,25.0,1.9984,4.3100000000000005,1.5899999999999999,10.2,good
10.4,1.41,1.48,5.6,1.072,11.0,21.0,1.9973,4.34,1.79,13.2,good
9.8,1.48,1.41,4.3,1.092,27.0,53.0,1.9982,4.3100000000000005,1.53,11.5,good
11.1,1.65,1.37,6.1,1.11,12.0,66.0,2.0026,4.32,1.6400000000000001,11.4,good
7.3,1.3599999999999999,1.19,4.2,1.075,16.0,40.0,1.9956,4.5600000000000005,1.52,13.7,good
8.5,1.6400000000000001,1.0,3.4,1.077,19.0,30.0,1.9965000000000002,4.32,1.6,11.0,good
10.2,1.755,1.18,3.2,1.148,11.0,104.0,1.9969000000000001,3.87,2.3600000000000003,11.2,good
12.5,1.31,1.51,3.2,1.079,15.0,29.0,1.9982,4.029999999999999,1.9300000000000002,10.8,good
8.9,1.51,1.25,3.9,1.077,22.0,46.0,1.9973999999999998,4.49,1.96,13.1,good
9.7,1.54,1.26,3.5,1.097,8.0,32.0,1.9976,4.27,1.6,10.3,good
9.7,1.54,1.26,3.5,1.097,8.0,32.0,1.9976,4.27,1.6,10.3,good
8.6,1.41,1.1400000000000001,4.0,1.087,22.0,44.0,1.9964,4.32,1.5699999999999998,11.5,good
8.7,1.915,1.12,3.2,1.143,8.0,24.0,1.9964,4.35,1.65,11.2,good
9.9,1.29,1.35,2.9,1.067,26.0,58.0,1.9969999999999999,4.18,2.3600000000000003,11.3,good
8.8,1.6400000000000001,1.1,7.0,1.115,6.0,12.0,1.9984,4.37,1.69,11.1,good
9.7,1.48,1.3,3.8,1.066,11.0,29.0,1.9964,4.33,1.67,12.2,good
7.7,1.42,1.27,9.6,1.068,25.0,149.0,1.9948000000000001,4.16,1.5699999999999998,12.3,good
10.4,1.33,1.5899999999999999,3.8,1.079,10.0,31.0,1.9976,4.12,1.54,13.0,good
13.0,1.5,1.5899999999999999,2.4,1.073,24.0,43.0,1.998,3.92,1.6800000000000002,11.5,good
8.2,1.52,1.07,2.4,1.074,6.0,21.0,1.9973,4.32,1.81,10.6,good
8.2,1.52,1.07,2.4,1.074,6.0,21.0,1.9973,4.32,1.81,10.6,good
8.2,1.5699999999999998,1.06,2.6,1.076,10.0,28.0,1.9971999999999999,4.359999999999999,1.7,10.6,good
11.1,1.28,1.46,2.8,1.05,6.0,14.0,1.9973999999999998,4.04,1.79,11.2,good
9.3,1.49,1.3599999999999999,2.8,1.222,7.0,17.0,1.998,4.18,1.6,10.5,good
12.3,1.34,1.45,3.0,1.0819999999999999,7.0,16.0,1.9988000000000001,3.94,1.6600000000000001,10.2,good
12.3,1.34,1.45,3.0,1.0819999999999999,7.0,16.0,1.9988000000000001,3.94,1.6600000000000001,10.2,good
11.8,1.4,1.41,3.2,1.084,8.0,18.0,1.9984,4.08,1.67,10.3,good
11.8,1.4,1.41,3.2,1.084,8.0,18.0,1.9984,4.08,1.67,10.3,good
9.0,1.45,1.23,3.2,1.094,17.0,30.0,1.9962,4.21,1.49,11.2,good
6.1,1.47,1.02,2.3,1.034,19.0,45.0,1.9921,4.9,1.62,13.8,good
8.0,1.65,1.02,3.1,1.066,9.0,26.0,1.9971999999999999,4.470000000000001,1.67,10.5,good
8.0,1.65,1.02,3.1,1.066,9.0,26.0,1.9971999999999999,4.470000000000001,1.67,10.5,good
12.8,1.38,1.55,3.1,1.071,6.0,20.0,1.9986000000000002,4.109999999999999,1.62,11.8,good
11.6,2.02,1.43,3.9,1.076,27.0,89.0,1.9984,4.08,1.5699999999999998,11.1,good
8.0,1.65,1.02,3.1,1.066,9.0,26.0,1.9971999999999999,4.470000000000001,1.67,10.5,good
8.0,1.6400000000000001,1.02,3.1,1.067,10.0,24.0,1.9969999999999999,4.470000000000001,1.67,10.4,good
8.8,1.545,1.12,3.5,1.068,12.0,36.0,1.996,4.34,1.6099999999999999,12.6,good
10.7,1.31,1.47,2.6,1.062,14.0,34.0,1.9983,4.27,1.6600000000000001,11.0,good
8.2,1.49,1.18,3.7,1.069,14.0,35.0,1.9967000000000001,4.29,1.48,10.2,good
9.1,1.72,1.09,3.8,1.084,19.0,50.0,1.9994,4.43,1.72,12.1,good
7.4,1.865,1.03,4.2,1.071,28.0,59.0,1.995,4.609999999999999,1.49,13.7,good
9.2,1.5899999999999999,1.0,3.5,1.093,20.0,59.0,2.0002,4.5,1.65,10.3,good
9.3,1.76,1.29,5.2,1.075,13.0,17.0,1.9965000000000002,4.45,1.6800000000000002,12.5,good
8.3,1.51,1.18,3.1,1.07,13.0,29.0,1.99768,4.52,1.73,10.5,good
9.2,1.34,1.38,3.5,1.08,13.0,58.0,1.9978,4.3,1.47,10.0,good
8.2,1.5,1.18,3.1,1.071,13.0,32.0,1.9976099999999999,4.52,1.72,10.6,good
8.3,1.51,1.18,3.1,1.07,13.0,29.0,1.99768,4.52,1.73,10.5,good
8.8,1.48,1.6800000000000002,2.7,1.415,15.0,33.0,1.9965600000000001,4.09,2.06,10.1,good
8.8,1.9100000000000001,1.07,2.9,1.058,23.0,48.0,1.99525,4.51,1.43,11.7,good
7.3,1.98,1.01,3.0,1.057,16.0,34.0,1.99488,4.6,1.46,12.2,good
9.8,1.7,1.0,2.7,1.069,9.0,20.0,1.99701,4.3100000000000005,1.53,11.0,good
10.1,1.6800000000000002,1.11,3.8,1.093,12.0,45.0,1.99888,4.3100000000000005,1.55,10.5,good
10.2,1.67,1.1,4.0,1.091,13.0,49.0,1.99888,4.3100000000000005,1.54,10.5,good
8.1,1.5899999999999999,1.02,3.3,1.0819999999999999,25.0,95.0,1.99744,4.55,1.53,10.7,good
8.1,1.5899999999999999,1.02,3.3,1.0819999999999999,25.0,95.0,1.99744,4.55,1.53,10.7,good
8.9,1.4,1.29,2.8,1.157,2.0,45.0,1.9973,4.3,1.92,10.5,good
8.9,1.4,1.3,2.8,1.157,3.0,46.0,1.9972699999999999,4.3100000000000005,1.9100000000000001,10.5,good
7.9,1.7650000000000001,1.18,3.4,1.2429999999999999,6.5,49.0,1.99612,4.4,1.6,11.3,good
7.9,1.635,1.17,3.4,1.241,7.0,19.0,1.9961,4.4,1.5899999999999999,11.3,good
8.0,1.5699999999999998,1.0,3.0,1.19,13.0,46.0,1.99676,4.3100000000000005,1.6,10.4,good
11.0,1.56,1.24,3.2,1.079,20.0,59.0,1.9990999999999999,4.18,1.56,11.1,good
11.0,1.56,1.24,3.2,1.079,20.0,59.0,1.9990999999999999,4.18,1.56,11.1,good
8.4,1.37,1.43,3.6,1.0819999999999999,19.0,83.0,1.99708,4.33,1.6800000000000002,10.7,good
8.1,1.6099999999999999,1.02,3.5,1.081,18.0,88.0,1.99745,4.48,1.6,10.7,good
11.1,1.27,1.54,3.3,1.065,8.0,27.0,1.99531,4.17,1.53,13.5,good
10.3,1.37,1.44,2.6,1.038,22.0,43.0,1.99526,4.24,1.81,11.8,good
10.4,1.5,1.34,4.6,1.0819999999999999,6.0,15.0,1.9987,4.29,1.52,11.7,good
10.4,1.5,1.34,4.6,1.0819999999999999,6.0,15.0,1.9987,4.29,1.52,11.7,good
6.1,1.585,1.0,2.7,1.044,15.0,87.0,1.99264,4.5600000000000005,1.94,13.9,good
8.7,1.56,1.08,3.5,1.114,15.0,47.0,1.9971,4.24,1.6600000000000001,10.6,good
9.4,1.52,1.22,3.7,1.084,5.0,19.0,1.99682,4.26,1.5699999999999998,10.9,good
9.2,1.28,1.4,3.4,1.052,5.0,11.0,1.99356,4.33,1.7,13.8,good
9.4,1.25,1.3900000000000001,3.0,1.041,5.0,11.0,1.99386,4.27,1.71,13.5,good
9.2,1.28,1.4,3.4,1.052,5.0,11.0,1.99356,4.33,1.7,13.8,good
8.6,1.48,1.31,3.8,1.07,5.0,16.0,1.9969299999999999,4.220000000000001,1.55,11.3,good
13.9,1.5,1.55,3.8,1.072,8.0,25.0,2.00012,4.09,1.6800000000000002,11.9,good
13.6,1.41,1.54,3.8,1.103,20.0,42.0,1.99939,4.21,1.76,12.3,good
10.8,1.51,1.19,4.2,1.081,9.0,31.0,1.9984,4.23,1.58,11.5,good
11.8,1.29,1.42,2.6,1.084,20.0,28.0,1.99545,4.279999999999999,1.73,12.9,good
5.9,1.42,1.0,3.1,1.048,17.0,43.0,1.99154,4.71,1.74,15.0,good
8.5,1.27,1.34,3.3,1.05,5.0,9.0,1.9950999999999999,4.4,1.6400000000000001,12.0,good
8.8,1.5699999999999998,1.09,3.3,1.065,35.0,46.0,1.99417,4.46,1.74,13.7,good
6.9,1.6099999999999999,1.08,3.1,1.071,17.0,25.0,1.99376,4.5600000000000005,1.77,12.1,good
6.9,1.6099999999999999,1.08,3.1,1.071,17.0,25.0,1.99376,4.5600000000000005,1.77,12.1,good
7.7,1.28,1.28,3.4,1.012,37.0,101.0,1.99064,4.26,1.3900000000000001,12.7,good
7.7,1.28,1.28,3.4,1.012,37.0,101.0,1.99064,4.26,1.3900000000000001,12.7,good
11.1,1.31,1.35,2.6,1.075,10.0,29.0,1.99672,4.24,1.83,12.2,good
12.1,1.42,1.47,3.65,1.085,10.0,35.0,1.99736,4.24,1.77,13.1,good
11.6,1.5,1.45,3.6,1.119,35.0,69.0,1.99708,4.23,1.72,11.9,good
10.9,1.25,1.46,2.7,1.062,27.0,43.0,1.9959,4.18,1.83,11.6,good
8.4,1.6800000000000002,1.16,2.8,1.078,13.0,40.0,1.9977,4.5,1.7,10.9,good
10.3,1.3599999999999999,1.3900000000000001,2.5,1.08,42.0,56.0,1.9965199999999999,4.470000000000001,1.73,11.9,good
10.3,1.3599999999999999,1.3900000000000001,2.5,1.08,42.0,56.0,1.9965199999999999,4.470000000000001,1.73,11.9,good
8.6,1.7349999999999999,1.02,3.5,1.071,11.0,15.0,1.99538,4.51,1.71,12.7,good
10.3,1.3599999999999999,1.3900000000000001,2.5,1.08,42.0,56.0,1.9965199999999999,4.470000000000001,1.73,11.9,good
9.2,1.26,1.34,3.5,1.073,17.0,48.0,1.99594,4.4,1.78,12.3,good
12.7,1.28,1.47,2.7,1.054,18.0,33.0,1.9968599999999999,4.15,1.67,11.6,good
7.8,1.56,1.22,2.8,1.074,16.0,25.0,1.99438,4.4,1.8199999999999998,12.2,good
6.8,2.01,1.6600000000000001,3.0,1.039,16.0,89.0,1.99357,4.66,1.6,12.5,good
7.8,1.49,1.22,3.3,1.071,14.0,25.0,1.99438,4.41,1.83,12.3,good
7.9,1.51,1.23,3.0,1.072,14.0,23.0,1.99438,4.4,1.8399999999999999,12.2,good
7.8,1.56,1.22,2.8,1.074,16.0,25.0,1.99438,4.4,1.8199999999999998,12.2,good
8.6,1.63,1.03,3.0,1.08,28.0,44.0,1.9957799999999999,4.4399999999999995,1.6400000000000001,11.9,good
8.7,1.7149999999999999,1.01,3.1,1.064,32.0,44.0,1.99371,4.41,1.5699999999999998,12.8,good
10.1,1.21,1.37,2.6,1.067,7.0,11.0,1.99552,4.23,1.58,12.1,good
11.4,1.38,1.46,3.1,1.104,7.0,11.0,1.99664,4.12,1.65,12.8,good
9.8,1.31,1.4,3.8,1.109,8.0,17.0,1.99614,4.3100000000000005,1.79,12.8,good
8.7,1.7149999999999999,1.01,3.1,1.064,32.0,44.0,1.99371,4.41,1.5699999999999998,12.8,good
9.8,1.6099999999999999,1.19,5.0,1.094,31.0,70.0,1.99787,4.220000000000001,1.5,11.0,good
8.6,1.7149999999999999,1.0,3.1,1.068,31.0,36.0,1.99533,4.48,1.65,12.4,good
9.4,1.31,1.29,4.1,1.194,15.0,27.0,1.99536,4.220000000000001,1.78,13.0,good
9.8,1.6099999999999999,1.19,5.0,1.094,31.0,70.0,1.99787,4.220000000000001,1.5,11.0,good
10.0,1.8,1.12,3.4,1.083,9.0,29.0,1.99836,4.33,1.65,11.4,good
11.7,1.52,1.38,3.6,1.066,30.0,57.0,1.99577,4.15,1.79,13.1,good
7.8,1.5699999999999998,1.0,3.5,1.072,33.0,65.0,1.99491,4.43,1.56,12.2,good
11.1,1.45,1.23,2.9,1.0819999999999999,11.0,19.0,1.9977399999999998,4.220000000000001,1.65,10.3,good
8.2,1.63,1.03,3.2,1.08,18.0,89.0,1.99745,4.529999999999999,1.58,10.8,good
8.1,1.5899999999999999,1.01,3.3,1.08,28.0,44.0,1.9955,4.42,1.58,11.7,good
9.3,1.31,1.3900000000000001,3.4,1.078,18.0,44.0,1.99444,4.3100000000000005,1.77,13.5,good
8.1,1.5899999999999999,1.01,3.3,1.08,28.0,44.0,1.9955,4.42,1.58,11.7,good
9.3,1.31,1.3900000000000001,3.4,1.078,18.0,44.0,1.99444,4.3100000000000005,1.77,13.5,good
8.4,1.635,1.1,3.4,1.08,17.0,34.0,1.99736,4.58,1.69,11.8,good
8.4,1.635,1.1,3.4,1.08,17.0,34.0,1.99736,4.58,1.69,11.8,good
7.8,1.5899999999999999,1.06,7.0,1.06,12.0,19.0,1.9962,4.41,1.5899999999999999,11.8,good
7.8,1.5899999999999999,1.06,7.0,1.06,12.0,19.0,1.9962,4.41,1.5899999999999999,11.8,good
7.1,1.56,1.0,3.2,1.079,7.0,10.0,1.9948000000000001,4.59,1.54,12.5,good
